Change Component Footprint: Designator=C35 Old Footprint=0402 New Footprint=0603
Change Component Footprint: Designator=C36 Old Footprint=0402 New Footprint=0603
Change Component Footprint: Designator=C25 Old Footprint=1206 New Footprint=0402
Change Component Footprint: Designator=P1 Old Footprint=HDR1X4 New Footprint=JST- 4X - 1.5
Change Component Comment : Designator=P1 Old Comment=Header 4 New Comment=JST-1.5-4x
Change component parameters: Designator = "C25" ("C25"); Footprint = "1206"; UniqueID = "\RWMQQUBJ" ("\RWMQQUBJ")
Change component parameters (AddParameter): Name = "BOMString"; Value = "100 nF 100V ±10% 0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "100 nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X5R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "MURATA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "GRM155R62A104KE14D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "100V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C35" ("C35"); Footprint = "0402"; UniqueID = "\ZFMYOEXR" ("\ZFMYOEXR")
Change component parameters (AddParameter): Name = "BOMString"; Value = "220 nF 25 ±10% 0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "220 nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "CCTC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "TCC0402X7R224K250AT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "25"; VariantName = "[No Variations]"
Change component parameters: Designator = "C36" ("C36"); Footprint = "0402"; UniqueID = "\EMIVDVCS" ("\EMIVDVCS")
Change component parameters (AddParameter): Name = "BOMString"; Value = "220 nF 25 ±10% 0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "220 nF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "CCTC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "TCC0402X7R224K250AT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "25"; VariantName = "[No Variations]"
Change component parameters: Designator = "C28" ("C28"); Footprint = "0402"; UniqueID = "\LHPZITGX" ("\LHPZITGX")
Change component parameters (AddParameter): Name = "BOMString"; Value = "2.2?F 16V 20% 0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "2.2?F"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X5R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "FH"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "0402X225M160NT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Parameter 1"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "20%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C10" ("C10"); Footprint = "0402"; UniqueID = "\DBSIYKDP" ("\DBSIYKDP")
Change component parameters (AddParameter): Name = "BOMString"; Value = " 1 µF 16V ±10% 0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = " 1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X5R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "CC0402KRX5R7BB105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C12" ("C12"); Footprint = "0402"; UniqueID = "\HFSFIPEZ" ("\HFSFIPEZ")
Change component parameters (AddParameter): Name = "BOMString"; Value = " 1 µF 16V ±10% 0402"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = " 1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X5R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HelpURL"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "HQ Part"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Name"; Value = "CC0402KRX5R7BB105"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage"; Value = "16V"; VariantName = "[No Variations]"
Change component parameters: Designator = "P1" ("P1"); Footprint = "HDR1X4"; UniqueID = "\OITRVIJL" ("\OITRVIJL")
Added Component: Designator=J4(XT30U-M)
Added Component: Designator=P2(JST- 4X - 1.5)
Added Pin To Net: NetName=48V Pin=J5-1
Added Pin To Net: NetName=GND Pin=J5-2
Added Pin To Net: NetName=BUCK2_SW Pin=L1-1
Added Pin To Net: NetName=12V Pin=L1-2
Added Pin To Net: NetName=BUCK1_SW Pin=L2-1
Added Pin To Net: NetName=5V Pin=L2-2
Added Pin To Net: NetName=NetLD1_1 Pin=LD1-1
Added Pin To Net: NetName=GND Pin=LD1-2
Added Pin To Net: NetName=NetLD2_1 Pin=LD2-1
Added Pin To Net: NetName=GND Pin=LD2-2
Added Pin To Net: NetName=SWCLK Pin=P1-1
Added Pin To Net: NetName=SWDIO Pin=P1-2
Added Pin To Net: NetName=3.3V Pin=P1-3
Added Pin To Net: NetName=GND Pin=P1-4
Added Pin To Net: NetName=GND Pin=P2-4
Added Pin To Net: NetName=B2 Pin=P3-1
Added Pin To Net: NetName=B1 Pin=P3-2
Added Pin To Net: NetName=A2 Pin=P3-3
Added Pin To Net: NetName=A1 Pin=P3-4
Added Pin To Net: NetName=G1_2 Pin=Q1-1
Added Pin To Net: NetName=48V Pin=Q1-2
Added Pin To Net: NetName=B1 Pin=Q1-3
Added Pin To Net: NetName=G2_2 Pin=Q1-4
Added Pin To Net: NetName=NetQ1_5 Pin=Q1-5
Added Pin To Net: NetName=NetQ1_5 Pin=Q1-6
Added Pin To Net: NetName=NetQ1_5 Pin=Q1-7
Added Pin To Net: NetName=NetQ1_5 Pin=Q1-8
Added Pin To Net: NetName=G3_2 Pin=Q1-9
Added Pin To Net: NetName=B2 Pin=Q1-10
Added Pin To Net: NetName=48V Pin=Q1-11
Added Pin To Net: NetName=G4_2 Pin=Q1-12
Added Pin To Net: NetName=48V Pin=Q1-13
Added Pin To Net: NetName=B1 Pin=Q1-14
Added Pin To Net: NetName=B2 Pin=Q1-15
Added Pin To Net: NetName=G1 Pin=Q2-1
Added Pin To Net: NetName=48V Pin=Q2-2
Added Pin To Net: NetName=A1 Pin=Q2-3
Added Pin To Net: NetName=G2 Pin=Q2-4
Added Pin To Net: NetName=NetQ2_5 Pin=Q2-5
Added Pin To Net: NetName=NetQ2_5 Pin=Q2-6
Added Pin To Net: NetName=NetQ2_5 Pin=Q2-7
Added Pin To Net: NetName=NetQ2_5 Pin=Q2-8
Added Pin To Net: NetName=G3 Pin=Q2-9
Added Pin To Net: NetName=A2 Pin=Q2-10
Added Pin To Net: NetName=48V Pin=Q2-11
Added Pin To Net: NetName=G4 Pin=Q2-12
Added Pin To Net: NetName=48V Pin=Q2-13
Added Pin To Net: NetName=A1 Pin=Q2-14
Added Pin To Net: NetName=A2 Pin=Q2-15
Added Pin To Net: NetName=NRST Pin=R1-1
Added Pin To Net: NetName=3.3V Pin=R1-2
Added Pin To Net: NetName=PB8_BOOT0 Pin=R2-1
Added Pin To Net: NetName=GND Pin=R2-2
Added Pin To Net: NetName=CC1 Pin=R3-1
Added Pin To Net: NetName=NetJ1_A5 Pin=R3-2
Added Pin To Net: NetName=CC2 Pin=R4-1
Added Pin To Net: NetName=NetJ1_B5 Pin=R4-2
Added Pin To Net: NetName=3.3V Pin=R5-1
Added Pin To Net: NetName=NetLD2_1 Pin=R5-2
Added Pin To Net: NetName=NetLD1_1 Pin=R6-1
Added Pin To Net: NetName=LED Pin=R6-2
Added Pin To Net: NetName=NetR7_1 Pin=R7-1
Added Pin To Net: NetName=CAN_P Pin=R7-2
Added Pin To Net: NetName=BUCK1_SHDN Pin=R8-1
Added Pin To Net: NetName=48V Pin=R8-2
Added Pin To Net: NetName=GND Pin=R9-1
Added Pin To Net: NetName=NetR9_2 Pin=R9-2
Added Pin To Net: NetName=BUCK1_FB Pin=R10-1
Added Pin To Net: NetName=12V Pin=R10-2
Added Pin To Net: NetName=GND Pin=R11-1
Added Pin To Net: NetName=BUCK1_FB Pin=R11-2
Added Pin To Net: NetName=BUCK1_FB Pin=R12-1
Added Pin To Net: NetName=5V Pin=R12-2
Added Pin To Net: NetName=GND Pin=R13-1
Added Pin To Net: NetName=BUCK1_FB Pin=R13-2
Added Pin To Net: NetName=5VOUT Pin=R15-1
Added Pin To Net: NetName=GND Pin=R15-2
Added Pin To Net: NetName=LB2 Pin=R16-1
Added Pin To Net: NetName=G2 Pin=R16-2
Added Pin To Net: NetName=HA2 Pin=R17-1
Added Pin To Net: NetName=G1_2 Pin=R17-2
Added Pin To Net: NetName=HA1 Pin=R18-1
Added Pin To Net: NetName=G4_2 Pin=R18-2
Added Pin To Net: NetName=LA1 Pin=R19-1
Added Pin To Net: NetName=G3_2 Pin=R19-2
Added Pin To Net: NetName=LA2 Pin=R20-1
Added Pin To Net: NetName=G2_2 Pin=R20-2
Added Pin To Net: NetName=HB2 Pin=R21-1
Added Pin To Net: NetName=G1 Pin=R21-2
Added Pin To Net: NetName=LB1 Pin=R22-1
Added Pin To Net: NetName=G3 Pin=R22-2
Added Pin To Net: NetName=HB1 Pin=R23-1
Added Pin To Net: NetName=G4 Pin=R23-2
Added Pin To Net: NetName=NetQ2_5 Pin=R24-2
Added Pin To Net: NetName=GND Pin=R25-2
Added Pin To Net: NetName=NetQ1_5 Pin=R26-2
Added Pin To Net: NetName=GND Pin=R27-2
Added Pin To Net: NetName=GND Pin=R28-1
Added Pin To Net: NetName=NetQ2_5 Pin=R28-2
Added Pin To Net: NetName=GND Pin=R29-1
Added Pin To Net: NetName=NetQ1_5 Pin=R29-2
Added Pin To Net: NetName=NRST Pin=S1-1
Added Pin To Net: NetName=GND Pin=S1-2
Added Pin To Net: NetName=3.3V Pin=S2-1
Added Pin To Net: NetName=PB8_BOOT0 Pin=S2-2
Added Pin To Net: NetName=NetR7_1 Pin=SW1-1
Added Pin To Net: NetName=CAN_N Pin=SW1-2
Added Pin To Net: NetName=PB8_BOOT0 Pin=SW2-1
Added Pin To Net: NetName=CAN_FD_RX Pin=SW2-2
Added Pin To Net: NetName=GND Pin=U1-0
Added Pin To Net: NetName=3.3V Pin=U1-1
Added Pin To Net: NetName=LED Pin=U1-2
Added Pin To Net: NetName=O_IN Pin=U1-5
Added Pin To Net: NetName=O_OUT Pin=U1-6
Added Pin To Net: NetName=NRST Pin=U1-7
Added Pin To Net: NetName=TMC_DRV_ENN Pin=U1-12
Added Pin To Net: NetName=ENC_SCK Pin=U1-13
Added Pin To Net: NetName=ENC_MISO Pin=U1-14
Added Pin To Net: NetName=ENC_MOSI Pin=U1-15
Added Pin To Net: NetName=ENC_CS Pin=U1-16
Added Pin To Net: NetName=SPI_MODE Pin=U1-17
Added Pin To Net: NetName=SD_MODE Pin=U1-18
Added Pin To Net: NetName=3.3V Pin=U1-20
Added Pin To Net: NetName=3.3V Pin=U1-21
Added Pin To Net: NetName=3.3V Pin=U1-23
Added Pin To Net: NetName=TMC_DIR Pin=U1-24
Added Pin To Net: NetName=TMC_PWM Pin=U1-25
Added Pin To Net: NetName=TMC_SCK Pin=U1-26
Added Pin To Net: NetName=TMC_MISO Pin=U1-27
Added Pin To Net: NetName=TMC_MOS Pin=U1-28
Added Pin To Net: NetName=TMC_CS Pin=U1-29
Added Pin To Net: NetName=D_N Pin=U1-33
Added Pin To Net: NetName=D_P Pin=U1-34
Added Pin To Net: NetName=3.3V Pin=U1-35
Added Pin To Net: NetName=SWDIO Pin=U1-36
Added Pin To Net: NetName=SWCLK Pin=U1-37
Added Pin To Net: NetName=CC2 Pin=U1-42
Added Pin To Net: NetName=CC1 Pin=U1-44
Added Pin To Net: NetName=CAN_FD_RX Pin=U1-46
Added Pin To Net: NetName=CAN_FD_TX Pin=U1-47
Added Pin To Net: NetName=3.3V Pin=U1-48
Added Pin To Net: NetName=CAN_FD_TX Pin=U2-1
Added Pin To Net: NetName=GND Pin=U2-2
Added Pin To Net: NetName=5V Pin=U2-3
Added Pin To Net: NetName=CAN_FD_RX Pin=U2-4
Added Pin To Net: NetName=3.3V Pin=U2-5
Added Pin To Net: NetName=CAN_N Pin=U2-6
Added Pin To Net: NetName=CAN_P Pin=U2-7
Added Pin To Net: NetName=GND Pin=U2-8
Added Pin To Net: NetName=5V Pin=U3-1
Added Pin To Net: NetName=GND Pin=U3-2
Added Pin To Net: NetName=5V Pin=U3-3
Added Pin To Net: NetName=3.3V Pin=U3-5
Added Pin To Net: NetName=GND Pin=U4-1
Added Pin To Net: NetName=48V Pin=U4-2
Added Pin To Net: NetName=48V Pin=U4-3
Added Pin To Net: NetName=NetR9_2 Pin=U4-4
Added Pin To Net: NetName=BUCK1_FB Pin=U4-5
Added Pin To Net: NetName=BUCK2_BOOT Pin=U4-7
Added Pin To Net: NetName=BUCK2_SW Pin=U4-8
Added Pin To Net: NetName=BUCK1_CB Pin=U5-1
Added Pin To Net: NetName=GND Pin=U5-2
Added Pin To Net: NetName=BUCK1_FB Pin=U5-3
Added Pin To Net: NetName=BUCK1_SHDN Pin=U5-4
Added Pin To Net: NetName=48V Pin=U5-5
Added Pin To Net: NetName=BUCK1_SW Pin=U5-6
Added Pin To Net: NetName=ENC_CS Pin=U6-1
Added Pin To Net: NetName=ENC_SCK Pin=U6-2
Added Pin To Net: NetName=ENC_MISO Pin=U6-3
Added Pin To Net: NetName=ENC_MOSI Pin=U6-4
Added Pin To Net: NetName=GND Pin=U6-5
Added Pin To Net: NetName=ENC_B Pin=U6-6
Added Pin To Net: NetName=ENC_A Pin=U6-7
Added Pin To Net: NetName=NetC26_2 Pin=U6-11
Added Pin To Net: NetName=NetC26_2 Pin=U6-12
Added Pin To Net: NetName=GND Pin=U6-13
Added Pin To Net: NetName=ENC_N Pin=U6-14
Added Pin To Net: NetName=HB1 Pin=U7-1
Added Pin To Net: NetName=CB1 Pin=U7-2
Added Pin To Net: NetName=12VOUT Pin=U7-3
Added Pin To Net: NetName=12V Pin=U7-4
Added Pin To Net: NetName=5VOUT Pin=U7-5
Added Pin To Net: NetName=GND Pin=U7-6
Added Pin To Net: NetName=GND Pin=U7-11
Added Pin To Net: NetName=GND Pin=U7-12
Added Pin To Net: NetName=TMC_CS Pin=U7-13
Added Pin To Net: NetName=TMC_SCK Pin=U7-14
Added Pin To Net: NetName=TMC_MOS Pin=U7-15
Added Pin To Net: NetName=TMC_MISO Pin=U7-16
Added Pin To Net: NetName=TMC_PWM Pin=U7-17
Added Pin To Net: NetName=TMC_DIR Pin=U7-18
Added Pin To Net: NetName=GND Pin=U7-19
Added Pin To Net: NetName=3.3V Pin=U7-20
Added Pin To Net: NetName=SD_MODE Pin=U7-21
Added Pin To Net: NetName=SPI_MODE Pin=U7-22
Added Pin To Net: NetName=ENC_B Pin=U7-23
Added Pin To Net: NetName=ENC_A Pin=U7-24
Added Pin To Net: NetName=ENC_N Pin=U7-25
Added Pin To Net: NetName=DIAG0 Pin=U7-26
Added Pin To Net: NetName=TMC_DRV_ENN Pin=U7-28
Added Pin To Net: NetName=GND Pin=U7-29
Added Pin To Net: NetName=GND Pin=U7-30
Added Pin To Net: NetName=CPO Pin=U7-31
Added Pin To Net: NetName=CPI Pin=U7-32
Added Pin To Net: NetName=48V Pin=U7-33
Added Pin To Net: NetName=VCP Pin=U7-34
Added Pin To Net: NetName=CA2 Pin=U7-35
Added Pin To Net: NetName=HA2 Pin=U7-36
Added Pin To Net: NetName=B1 Pin=U7-37
Added Pin To Net: NetName=LA2 Pin=U7-38
Added Pin To Net: NetName=LA1 Pin=U7-39
Added Pin To Net: NetName=B2 Pin=U7-40
Added Pin To Net: NetName=HA1 Pin=U7-41
Added Pin To Net: NetName=CA1 Pin=U7-42
Added Pin To Net: NetName=CB2 Pin=U7-43
Added Pin To Net: NetName=HB2 Pin=U7-44
Added Pin To Net: NetName=A1 Pin=U7-45
Added Pin To Net: NetName=LB2 Pin=U7-46
Added Pin To Net: NetName=LB1 Pin=U7-47
Added Pin To Net: NetName=A2 Pin=U7-48
Added Pin To Net: NetName=GND Pin=U7-49
Added Pin To Net: NetName=O_IN Pin=Y1-1
Added Pin To Net: NetName=GND_D Pin=Y1-2
Added Pin To Net: NetName=O_OUT Pin=Y1-3
Added Pin To Net: NetName=GND_D Pin=Y1-4
Added Pin To Net: NetName=12V_PERIH Pin=P2-2
Added Net: Name=12V_PERIH
Added Pin To Net: NetName=NetP2_1 Pin=P2-1
Added Pin To Net: NetName=NetP2_1 Pin=U1-30
Added Net: Name=NetP2_1
Added Pin To Net: NetName=SRAH_N Pin=C38-1
Added Pin To Net: NetName=SRAH_N Pin=R27-1
Added Pin To Net: NetName=SRAH_N Pin=U7-7
Added Net: Name=SRAH_N
Added Pin To Net: NetName=SRAH_P Pin=C38-2
Added Pin To Net: NetName=SRAH_P Pin=R26-1
Added Pin To Net: NetName=SRAH_P Pin=U7-8
Added Net: Name=SRAH_P
Added Pin To Net: NetName=SRBH_N Pin=C37-1
Added Pin To Net: NetName=SRBH_N Pin=R25-1
Added Pin To Net: NetName=SRBH_N Pin=U7-10
Added Net: Name=SRBH_N
Added Pin To Net: NetName=SRBH_P Pin=C37-2
Added Pin To Net: NetName=SRBH_P Pin=R24-1
Added Pin To Net: NetName=SRBH_P Pin=U7-9
Added Net: Name=SRBH_P
Added Differential Pair: Name=SRAH
Added Differential Pair: Name=SRBH
Added Member To Class: ClassName=Logic Member=Component C1 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C2 4pF 50V C0G (NP0) ±0.25 pF 
Added Member To Class: ClassName=Logic Member=Component C3 4pF 50V C0G (NP0) ±0.25 pF 
Added Member To Class: ClassName=Logic Member=Component C4 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C5 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C6 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C7 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C8 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C9 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C10  1 µF 16V X5R ±10% 
Added Member To Class: ClassName=Logic Member=Component C11 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C12  1 µF 16V X5R ±10% 
Added Member To Class: ClassName=Logic Member=Component C13 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C14 10 µF 16V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C15 4,7 µF 100V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C16 1 µF 100V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C17 100 nF 100V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C18 10 µF 16V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C19 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C20 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C21 10 µF 16V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C22 10 µF 16V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C23 10 µF 16V X5R ±10% 
Added Member To Class: ClassName=Power_Supply Member=Component C24 22 µF 10V X5R ±10% 
Added Member To Class: ClassName=Driver Member=Component C25 100 nF 100V X5R ±10% 
Added Member To Class: ClassName=Driver Member=Component C26 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C27 470nF 50V ±10% 
Added Member To Class: ClassName=Driver Member=Component C28 2.2?F 16V X5R 20% 
Added Member To Class: ClassName=Driver Member=Component C29 2.2?F 16V X5R 20% 
Added Member To Class: ClassName=Driver Member=Component C30 100nF 16V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C31 22 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C32 100 nF 100V X5R ±10% 
Added Member To Class: ClassName=Driver Member=Component C33 220 nF 25 X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C34 220 nF 25 X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C35 220 nF 25 X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C36 220 nF 25 X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C37 2.2 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C38 2.2 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C39 100 nF 100V X5R ±10% 
Added Member To Class: ClassName=Driver Member=Component C40 220 nF 100V X7S ±10% 
Added Member To Class: ClassName=Driver Member=Component C41 220 nF 100V X7S ±10% 
Added Member To Class: ClassName=Driver Member=Component C42 220 nF 100V X7S ±10% 
Added Member To Class: ClassName=Driver Member=Component C43 220 nF 100V X7S ±10% 
Added Member To Class: ClassName=Driver Member=Component C44 1 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C45 1 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C46 1 nF 100V X7R ±10% 
Added Member To Class: ClassName=Driver Member=Component C47 1 nF 100V X7R ±10% 
Added Member To Class: ClassName=Logic Member=Component C_RX1 TestPoint
Added Member To Class: ClassName=Logic Member=Component C_TX1 TestPoint
Added Member To Class: ClassName=Logic Member=Component D1 40 V, 1 A
Added Member To Class: ClassName=Logic Member=Component D2 3.3
Added Member To Class: ClassName=Logic Member=Component D3 VRWM=24V, VBR(Min)=26.2 V, VC=44 V
Added Member To Class: ClassName=Power_Supply Member=Component D4 STPS0560Z 60 V
Added Member To Class: ClassName=Driver Member=Component D5 BAT40V
Added Member To Class: ClassName=Driver Member=Component D6 BAT40V
Added Member To Class: ClassName=Driver Member=Component D7 BAT40V
Added Member To Class: ClassName=Driver Member=Component D8 BAT40V
Added Member To Class: ClassName=Logic Member=Component J1 USBC-U262-16XN-4BSS73-T
Added Member To Class: ClassName=Logic Member=Component J2 JST-1.5-2
Added Member To Class: ClassName=Logic Member=Component J3 JST-1.5-2
Added Member To Class: ClassName=Power_Supply Member=Component J4 XT30U
Added Member To Class: ClassName=Power_Supply Member=Component J5 XT30U
Added Member To Class: ClassName=Power_Supply Member=Component L1 22uH 1.5 A ±20%
Added Member To Class: ClassName=Power_Supply Member=Component L2 22uH 1.5 A ±20%
Added Member To Class: ClassName=Logic Member=Component LD1 SZYY0402G (Green) / 
Added Member To Class: ClassName=Logic Member=Component LD2 SML-P11UTT86R (Red) / 
Added Member To Class: ClassName=Logic Member=Component P1 JST-1.5-4x
Added Member To Class: ClassName=Power_Supply Member=Component P2 JST-1.5-4x
Added Member To Class: ClassName=Driver Member=Component P3 15EDGRC-3.5-04P Dinkle
Added Member To Class: ClassName=Driver Member=Component Q1 DMHT6016LFJ
Added Member To Class: ClassName=Driver Member=Component Q2 DMHT6016LFJ
Added Member To Class: ClassName=Logic Member=Component R1 10K 1/5W 
Added Member To Class: ClassName=Logic Member=Component R2 10K 1/5W 
Added Member To Class: ClassName=Logic Member=Component R3 0 Ohm 1/16W 
Added Member To Class: ClassName=Logic Member=Component R4 0 Ohm 1/16W 
Added Member To Class: ClassName=Logic Member=Component R5 1.5 kOhm 1/16W 
Added Member To Class: ClassName=Logic Member=Component R6 1.5 kOhm 1/16W 
Added Member To Class: ClassName=Logic Member=Component R7 120 Ohm 1/8 W 
Added Member To Class: ClassName=Power_Supply Member=Component R8 100 kOhm 1/8 W 
Added Member To Class: ClassName=Power_Supply Member=Component R9 25,5 kOhm 1/16 W 
Added Member To Class: ClassName=Power_Supply Member=Component R10 100 kOhm 1/8 W 
Added Member To Class: ClassName=Power_Supply Member=Component R11 9.09 kOhm 1/16 W 
Added Member To Class: ClassName=Power_Supply Member=Component R12 54,9 kOhm 1/16 W 
Added Member To Class: ClassName=Power_Supply Member=Component R13 10K 1/5W 
Added Member To Class: ClassName=Driver Member=Component R15 2.2 Ohm 1/10 W 
Added Member To Class: ClassName=Driver Member=Component R16 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R17 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R18 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R19 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R20 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R21 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R22 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R23 10 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R24 47 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R25 47 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R26 47 Ohm 1/16 W 
Added Member To Class: ClassName=Driver Member=Component R27 47 Ohm 1/16 W 
